temperature,humidity,ph,light_lux,co2_ppm,soil_moisture,crop_type,condition
22.38,35.55,6.99,46332.8,514.91,45.65,Basil,warning
34.76,52.46,6.33,41446.77,558.81,55.93,Basil,optimal
32.37,55.81,6.6,31907.85,801.81,69.41,Basil,optimal
33.93,68.43,7.0,49035.06,872.11,55.41,Basil,optimal
30.18,45.89,7.83,25750.48,455.7,43.77,Basil,warning
22.3,38.65,5.52,33265.73,1014.24,58.08,Basil,warning
22.89,59.77,5.91,36872.76,846.99,61.71,Basil,optimal
21.49,40.26,6.08,52580.66,1035.32,72.8,Basil,optimal
29.58,53.17,5.95,25861.91,1247.75,49.27,Basil,optimal
32.53,69.73,5.51,19929.89,526.46,61.48,Basil,warning
30.34,67.53,6.48,55265.78,1433.46,66.98,Basil,optimal
25.28,61.28,7.08,38008.62,1234.02,71.69,Basil,optimal
29.0,37.63,6.28,36869.4,1344.47,60.94,Basil,warning
25.03,48.83,6.73,23231.53,1370.7,63.05,Basil,optimal
24.14,48.72,7.49,21532.58,738.89,55.25,Basil,optimal
30.88,50.01,5.65,35667.68,1173.7,43.05,Basil,optimal
22.97,57.85,6.89,20924.31,1433.24,53.11,Basil,optimal
25.74,69.43,5.74,29023.77,1339.27,65.28,Basil,optimal
29.69,51.01,6.45,53750.15,1457.27,56.38,Basil,optimal
23.28,48.03,6.09,33796.79,659.96,60.05,Basil,optimal
32.96,37.5,6.58,58054.32,828.0,64.92,Basil,warning
22.17,57.34,6.13,49618.8,978.03,45.29,Basil,optimal
22.92,65.59,6.76,22488.17,717.49,72.22,Basil,optimal
27.26,66.12,5.58,55077.78,855.84,78.62,Basil,optimal
31.14,63.9,7.53,49195.64,1292.19,63.83,Basil,warning
25.44,50.72,6.31,40237.27,1160.49,55.89,Basil,optimal
30.16,51.58,6.68,45914.74,835.68,58.82,Basil,optimal
21.16,54.18,7.21,32603.98,731.97,69.83,Basil,optimal
25.27,47.9,7.16,22206.46,1414.02,45.56,Basil,optimal
19.09,60.62,5.64,25602.9,505.68,65.32,Basil,warning
32.46,47.52,6.07,47142.61,737.0,49.92,Basil,optimal
35.13,63.09,7.36,51267.25,765.35,37.3,Basil,warning
26.56,52.86,6.33,20883.13,1011.37,56.15,Basil,optimal
27.33,46.48,7.12,57062.43,570.97,67.8,Basil,optimal
28.02,49.83,5.85,46468.03,894.57,45.95,Basil,optimal
21.01,70.42,6.35,50770.43,544.35,65.37,Basil,warning
22.19,55.92,6.0,32713.17,1070.75,53.16,Basil,optimal
22.69,62.57,6.31,45899.22,838.64,52.93,Basil,optimal
24.57,69.84,6.92,23446.01,1094.96,44.62,Basil,optimal
23.32,64.17,7.29,54680.69,1013.95,59.86,Basil,optimal
25.96,65.16,6.91,41442.37,690.93,52.2,Basil,optimal
21.53,60.6,6.62,27197.05,786.0,41.35,Basil,optimal
24.45,54.13,6.35,43819.77,852.47,45.79,Basil,optimal
30.51,65.49,6.24,28671.31,1355.5,53.48,Basil,optimal
25.27,42.35,7.13,37994.84,804.99,47.27,Basil,optimal
36.02,33.66,6.31,34729.4,1303.98,80.01,Basil,critical
21.04,72.31,7.34,55707.76,1402.4,73.36,Basil,warning
24.99,62.82,6.64,42224.76,382.21,60.92,Basil,warning
24.26,55.02,6.55,47961.84,501.58,66.52,Basil,optimal
25.67,65.74,7.4,24328.7,1374.5,59.3,Basil,optimal
22.32,35.85,6.41,42109.45,1186.09,59.69,Basil,warning
17.52,49.73,7.22,35818.0,675.62,49.87,Basil,warning
20.82,48.62,7.05,21858.15,1400.33,58.16,Basil,optimal
27.92,53.36,6.2,23699.15,908.17,56.43,Basil,optimal
33.26,50.56,6.1,50737.72,543.89,58.08,Basil,optimal
22.59,70.54,7.13,53083.34,526.44,71.32,Basil,warning
23.0,56.53,6.16,57355.46,1467.35,58.12,Basil,optimal
34.63,42.97,7.46,33791.54,1125.51,57.86,Basil,optimal
26.48,44.56,6.76,40106.21,784.32,60.03,Basil,optimal
28.87,48.66,5.63,51470.71,1099.85,67.88,Basil,optimal
19.64,58.87,7.34,52201.41,1076.93,58.97,Basil,warning
30.18,56.69,5.94,35046.76,1181.75,59.14,Basil,optimal
32.82,52.52,6.38,33902.98,735.21,59.65,Basil,optimal
29.69,68.2,6.81,27992.65,920.06,51.11,Basil,optimal
22.2,59.48,5.91,21328.22,848.65,44.31,Basil,optimal
28.09,57.09,5.86,47591.53,525.5,63.06,Basil,optimal
31.66,64.84,7.57,46728.04,1093.03,64.41,Basil,warning
28.44,60.71,7.38,48065.66,753.2,69.54,Basil,optimal
22.86,54.67,6.19,33310.45,1066.57,47.94,Basil,optimal
31.94,48.57,6.89,37183.4,622.6,58.38,Basil,optimal
24.94,60.06,6.99,53615.03,479.68,74.11,Basil,optimal
22.58,45.71,6.02,33799.52,785.29,45.0,Basil,optimal
29.48,43.78,6.41,35997.22,1291.8,47.79,Basil,optimal
28.66,43.97,6.73,33056.87,1455.21,76.21,Basil,optimal
24.88,62.59,5.56,51622.15,869.39,43.54,Basil,optimal
26.6,49.23,7.3,50967.08,1006.46,55.21,Basil,optimal
27.07,53.5,6.84,27593.97,980.46,63.58,Basil,optimal
31.18,50.8,7.25,45041.77,1176.4,65.78,Basil,optimal
31.34,48.42,5.5,24414.37,879.21,57.24,Basil,warning
27.45,58.23,6.44,21660.38,1241.0,79.69,Basil,optimal
28.97,56.27,6.09,58273.8,795.62,70.46,Basil,optimal
21.44,66.76,7.01,31874.33,1263.66,51.18,Basil,optimal
25.84,64.17,6.97,22162.18,489.98,74.68,Basil,optimal
33.23,61.63,6.51,40330.22,821.32,78.15,Basil,optimal
30.87,68.94,7.12,47517.91,648.91,58.24,Basil,optimal
28.82,59.65,6.32,37465.46,587.19,58.74,Basil,optimal
34.33,45.68,6.2,58371.31,955.52,71.38,Basil,optimal
22.17,53.02,6.4,28897.06,789.05,57.97,Basil,optimal
31.69,62.78,7.19,58778.11,901.4,56.46,Basil,optimal
28.19,67.43,5.33,28957.72,1326.09,64.43,Basil,warning
34.84,60.51,7.24,36869.6,436.51,65.04,Basil,optimal
30.19,72.19,6.27,45800.21,718.99,59.27,Basil,warning
21.6,67.11,7.22,39177.76,505.45,64.35,Basil,optimal
25.71,42.01,7.32,24256.28,1443.62,64.92,Basil,optimal
21.29,44.84,7.39,46341.16,885.65,76.9,Basil,optimal
17.79,49.45,7.03,58910.97,1241.9,65.43,Basil,warning
22.85,53.69,7.09,53766.12,1118.54,77.77,Basil,optimal
27.67,40.17,7.01,44951.54,770.37,73.4,Basil,optimal
34.67,63.14,6.42,32763.33,606.67,73.56,Basil,optimal
29.43,53.75,5.8,41592.66,1501.74,57.32,Basil,warning
27.58,61.86,7.42,22951.71,1362.7,68.17,Basil,optimal
25.46,63.15,6.74,43010.25,1140.82,75.05,Basil,optimal
28.64,40.29,6.77,58982.95,524.31,38.19,Basil,warning
25.16,55.37,6.7,32412.06,1416.73,50.17,Basil,optimal
21.54,40.29,5.89,54656.08,802.91,73.42,Basil,optimal
27.96,55.33,5.69,21997.32,1050.48,47.83,Basil,optimal
27.01,69.5,5.99,48372.89,626.67,49.83,Basil,optimal
31.68,44.13,6.54,35439.81,929.48,52.5,Basil,optimal
25.73,62.83,5.53,54190.96,1309.19,78.57,Basil,optimal
22.8,72.13,6.29,47543.48,1331.35,42.68,Basil,warning
20.8,46.31,6.65,51075.34,1232.94,75.3,Basil,optimal
30.89,55.89,5.51,51165.5,951.78,49.64,Basil,optimal
23.75,64.91,6.85,44752.67,632.58,63.25,Basil,optimal
22.08,50.91,5.74,26647.63,1296.88,66.08,Basil,optimal
30.28,60.6,6.29,49946.56,1216.72,50.91,Basil,optimal
30.83,70.14,6.85,32491.41,1211.88,64.83,Basil,warning
32.85,45.41,5.92,37235.2,1117.05,47.55,Basil,optimal
22.53,42.89,6.91,47480.19,1088.69,59.81,Basil,optimal
25.28,53.47,7.21,44544.72,1208.29,50.75,Basil,optimal
28.98,59.46,5.89,40695.48,1319.79,43.6,Basil,optimal
32.54,61.98,6.51,43494.63,1073.43,71.23,Basil,optimal
32.66,60.84,5.46,41659.78,879.21,62.0,Basil,warning
26.03,56.64,5.99,38302.94,451.9,83.59,Basil,warning
33.12,57.06,6.32,37822.01,726.25,56.36,Basil,optimal
23.3,44.24,5.54,23383.53,649.93,41.72,Basil,optimal
23.16,37.37,7.14,24281.4,1353.64,47.02,Basil,warning
23.63,69.35,6.13,45371.82,767.21,76.69,Basil,optimal
19.93,47.51,6.71,52743.89,1041.39,72.61,Basil,warning
33.93,67.51,5.55,36875.86,895.82,40.38,Basil,optimal
34.98,48.05,7.0,43216.5,656.46,65.96,Basil,optimal
23.09,53.6,6.71,38278.47,874.01,56.86,Basil,optimal
32.3,50.09,5.83,43059.93,1433.32,54.01,Basil,optimal
27.59,49.6,6.68,30942.05,970.75,57.29,Basil,optimal
33.53,67.88,6.88,37613.98,866.57,60.25,Basil,optimal
26.17,63.9,6.14,48645.42,1422.23,48.1,Basil,optimal
18.25,62.06,6.7,37093.6,1292.67,68.12,Basil,warning
32.99,60.34,5.83,36747.23,785.71,70.85,Basil,optimal
23.96,46.33,5.62,42213.55,729.62,45.74,Basil,optimal
34.28,40.29,6.51,39177.17,950.65,72.38,Basil,optimal
18.63,48.13,6.97,33834.82,1035.18,49.94,Basil,warning
20.24,50.45,6.86,33553.93,986.43,39.46,Basil,warning
25.73,61.79,6.71,20977.29,430.34,74.93,Basil,optimal
23.91,59.97,5.55,31890.66,765.08,76.21,Basil,optimal
32.68,63.97,7.12,34634.76,661.11,71.87,Basil,optimal
20.28,66.3,6.74,31020.21,1296.95,77.05,Basil,optimal
23.58,57.95,5.84,42308.07,568.04,61.04,Basil,optimal
29.39,45.62,5.6,51202.05,935.17,64.53,Basil,optimal
32.11,49.91,6.44,52335.39,1438.2,42.73,Basil,optimal
23.57,36.99,5.55,57008.87,1074.1,76.13,Basil,warning
26.56,67.41,6.54,52438.44,1047.76,48.95,Basil,optimal
30.08,63.08,6.53,38755.6,436.29,64.19,Basil,optimal
33.61,70.12,7.23,45259.01,937.43,39.43,Basil,warning
24.63,57.81,5.86,51262.09,707.36,60.37,Basil,optimal
25.45,44.88,7.62,47852.44,597.28,61.69,Basil,warning
28.56,64.93,7.19,46952.6,815.0,50.07,Basil,optimal
25.4,65.52,7.51,49046.52,840.81,75.15,Basil,warning
32.61,65.68,6.08,59203.6,672.44,43.97,Basil,optimal
22.79,61.44,6.37,26287.84,1180.3,47.79,Basil,optimal
21.24,65.99,6.74,45371.31,1466.34,79.8,Basil,optimal
23.91,52.11,5.49,38984.31,713.24,68.55,Basil,warning
25.0,47.44,6.83,28589.14,725.12,44.88,Basil,optimal
31.85,50.44,6.57,20740.2,1095.39,48.21,Basil,optimal
25.68,46.36,7.19,51624.58,1327.21,36.04,Basil,warning
32.22,50.06,6.88,52706.08,648.45,50.05,Basil,optimal
22.42,48.51,7.41,35155.22,436.94,53.85,Basil,optimal
21.44,71.22,6.62,40276.0,506.56,50.49,Basil,warning
33.57,67.27,7.35,46689.52,1018.72,54.46,Basil,optimal
19.22,43.93,7.43,50773.72,436.67,61.49,Basil,warning
26.35,66.38,6.02,39858.69,1121.79,57.62,Basil,optimal
30.82,67.59,6.87,33986.89,806.45,57.9,Basil,optimal
28.25,42.15,5.33,33433.44,1330.56,75.93,Basil,warning
29.47,44.07,6.65,40339.77,621.27,50.87,Basil,optimal
21.35,51.33,6.28,32498.65,1404.39,62.98,Basil,optimal
27.34,56.83,6.53,37743.74,399.41,80.85,Basil,warning
29.97,52.7,6.08,19900.18,692.89,72.12,Basil,warning
35.82,62.17,6.55,54418.1,1462.11,51.56,Basil,warning
26.76,44.21,6.42,45805.89,1368.17,76.91,Basil,optimal
19.51,40.73,6.73,25696.24,493.56,45.74,Basil,warning
29.48,49.2,6.62,21712.97,1430.66,80.26,Basil,warning
34.3,46.07,7.12,36013.65,1158.99,49.57,Basil,optimal
26.36,67.09,6.13,56909.12,771.73,61.38,Basil,optimal
25.85,41.02,6.51,34712.73,595.56,59.42,Basil,optimal
23.45,43.85,7.07,50534.29,1120.12,52.06,Basil,optimal
23.91,64.54,5.98,50032.41,920.34,75.63,Basil,optimal
32.72,48.22,7.25,46765.7,1109.54,45.38,Basil,optimal
33.85,43.32,6.13,26700.51,463.93,79.52,Basil,optimal
21.47,37.9,5.88,29611.91,411.26,44.82,Basil,warning
20.42,47.58,6.72,59027.13,1173.4,63.41,Basil,optimal
34.56,64.65,6.29,52135.48,926.75,43.41,Basil,optimal
27.63,59.99,7.21,24490.45,737.48,74.33,Basil,optimal
28.4,57.38,5.86,28226.13,1460.73,41.27,Basil,optimal
32.66,42.31,5.68,53523.18,704.02,80.08,Basil,warning
29.72,48.36,5.91,29773.93,1312.4,37.24,Basil,warning
21.8,68.67,7.55,37717.75,1315.98,75.0,Basil,warning
28.76,68.97,7.49,21537.95,791.67,66.2,Basil,optimal
23.19,53.16,6.64,26756.81,1109.89,43.88,Basil,optimal
19.59,60.69,6.64,50810.51,425.13,43.51,Basil,warning
23.44,43.34,6.05,42694.51,996.17,41.83,Basil,optimal
18.95,41.52,7.15,49951.88,1329.63,41.37,Basil,warning
30.54,54.65,5.94,43188.5,492.85,55.04,Basil,optimal
31.44,41.16,6.58,47818.56,499.58,75.48,Basil,optimal
25.72,50.44,5.59,59728.25,1057.53,64.0,Basil,optimal
31.07,50.29,6.09,41819.03,593.02,64.25,Basil,optimal
29.14,47.12,7.02,22701.85,682.87,45.95,Basil,optimal
29.78,58.68,6.01,25517.31,996.57,69.6,Basil,optimal
33.31,61.04,6.3,38529.45,710.53,75.9,Basil,optimal
30.07,54.03,6.2,58570.47,938.68,78.13,Basil,optimal
29.71,69.68,6.76,24880.5,1051.33,81.79,Basil,warning
25.06,51.07,5.78,40368.58,737.7,68.3,Basil,optimal
21.94,60.67,6.18,58541.38,1024.78,74.49,Basil,optimal
23.64,65.05,5.97,57971.35,1392.49,47.52,Basil,optimal
29.89,47.82,6.08,21479.85,1287.38,51.79,Basil,optimal
30.99,56.62,7.32,28634.04,738.18,44.32,Basil,optimal
30.9,51.37,5.97,43498.79,815.14,72.76,Basil,optimal
31.95,40.84,7.3,59146.65,1254.06,74.68,Basil,optimal
34.63,66.76,6.89,22409.92,916.18,72.12,Basil,optimal
23.26,58.0,6.22,54966.92,811.53,42.12,Basil,optimal
30.9,36.2,5.27,40264.75,1267.17,51.38,Basil,warning
22.27,47.93,6.68,41049.69,408.92,66.99,Basil,optimal
27.55,44.48,6.72,52075.51,1069.99,47.05,Basil,optimal
32.52,38.08,5.92,30459.39,815.19,51.13,Basil,warning
33.73,65.21,5.48,57248.14,817.72,47.24,Basil,warning
35.49,55.11,6.51,45714.17,1116.74,65.66,Basil,warning
20.06,57.49,6.93,21156.26,1076.97,53.08,Basil,optimal
30.81,47.84,5.71,26405.52,1401.76,56.44,Basil,optimal
35.42,57.19,7.03,42915.62,799.01,47.95,Basil,warning
24.57,42.82,7.86,33936.19,1047.79,78.92,Basil,warning
27.71,48.9,6.92,52594.2,1075.86,49.43,Basil,optimal
23.19,59.6,7.13,47835.32,505.83,52.08,Basil,optimal
29.0,61.97,6.28,31711.9,501.85,42.91,Basil,optimal
21.68,53.7,6.77,53761.19,677.68,43.13,Basil,optimal
36.1,63.11,5.88,29747.08,864.04,76.15,Basil,warning
23.83,53.42,6.54,60344.46,639.42,59.96,Basil,warning
34.11,62.95,5.85,58050.17,982.94,75.73,Basil,optimal
31.65,57.24,7.1,55228.75,1291.26,66.49,Basil,optimal
29.59,49.64,5.45,39126.45,1087.64,55.92,Basil,warning
22.47,44.72,6.44,29152.36,491.02,67.1,Basil,optimal
29.8,53.94,5.72,44152.22,676.01,76.27,Basil,optimal
20.43,42.84,6.97,29365.1,1158.42,52.73,Basil,optimal
31.3,65.09,6.94,35253.59,428.4,46.51,Basil,optimal
24.84,61.8,7.48,27841.12,848.83,64.37,Basil,optimal
22.0,51.08,7.26,27098.97,1024.73,62.95,Basil,optimal
22.59,65.8,5.93,47356.95,861.83,65.76,Basil,optimal
27.32,73.16,5.96,30417.66,1063.83,73.63,Basil,warning
34.45,46.92,6.39,24535.08,441.5,41.65,Basil,optimal
30.57,46.25,6.28,20928.72,1322.24,43.0,Basil,optimal
26.91,49.7,5.84,38642.9,428.78,54.48,Basil,optimal
28.69,58.17,6.18,38210.58,1018.26,42.41,Basil,optimal
22.0,71.12,7.36,45449.9,932.35,54.36,Basil,warning
24.46,63.55,6.99,52252.74,601.19,60.65,Basil,optimal
29.77,61.6,7.4,24200.62,923.59,43.45,Basil,optimal
26.47,61.25,5.92,41249.62,1453.62,41.6,Basil,optimal
24.74,55.44,7.06,52946.35,680.85,57.29,Basil,optimal
33.64,48.65,7.66,56751.81,1319.34,44.2,Basil,warning
26.89,64.9,7.67,41648.62,896.85,47.29,Basil,warning
32.84,64.2,5.78,55767.98,1118.08,51.62,Basil,optimal
24.76,62.65,5.51,55361.26,1099.14,49.48,Basil,optimal
30.93,51.05,7.53,46485.78,1359.69,69.57,Basil,warning
28.08,67.05,7.04,58921.95,1106.6,65.63,Basil,optimal
30.69,37.73,5.39,50351.93,937.88,74.13,Basil,warning
25.74,67.54,6.56,37645.53,1100.59,53.24,Basil,optimal
27.64,42.42,5.96,30332.28,520.28,74.84,Basil,optimal
34.93,37.52,6.17,26805.08,1300.34,44.67,Basil,warning
23.05,64.12,5.97,57182.73,1204.69,78.78,Basil,optimal
28.59,48.47,7.45,40219.51,1437.57,80.4,Basil,warning
31.95,44.12,6.01,45696.22,935.5,55.67,Basil,optimal
20.95,51.0,6.25,45576.81,397.14,56.02,Basil,warning
32.7,54.98,6.79,23722.9,1457.95,45.15,Basil,optimal
31.98,42.5,7.19,45584.66,992.79,74.51,Basil,optimal
24.11,54.11,7.18,40232.17,1130.6,45.42,Basil,optimal
20.7,39.28,6.62,48467.06,736.35,64.83,Basil,warning
27.62,36.96,7.14,41568.18,549.91,79.58,Basil,warning
22.83,51.67,7.57,33102.42,593.3,77.07,Basil,warning
35.28,62.98,7.21,59805.03,560.74,72.61,Basil,warning
20.58,59.03,6.85,39489.6,999.36,52.7,Basil,optimal
22.14,51.25,7.55,29737.83,1170.06,60.97,Basil,warning
33.61,72.75,6.43,33630.85,831.51,54.96,Basil,warning
20.86,41.85,6.46,41755.21,488.65,54.05,Basil,optimal
33.58,47.33,5.94,21992.42,1302.82,60.27,Basil,optimal
22.91,48.68,6.82,30574.65,927.99,62.53,Basil,optimal
31.95,57.52,6.56,26276.62,757.95,54.26,Basil,optimal
35.46,63.6,6.46,40404.65,1120.73,47.48,Basil,warning
25.33,64.96,6.1,22208.02,871.44,44.79,Basil,optimal
33.73,53.52,7.42,35005.93,677.51,76.89,Basil,optimal
24.28,46.87,5.18,28660.23,1270.56,67.25,Basil,warning
26.94,68.6,6.76,44994.23,1254.44,69.07,Basil,optimal
20.41,48.9,6.63,21929.48,665.5,72.86,Basil,optimal
34.76,63.8,6.85,48989.77,1182.01,54.36,Basil,optimal
25.39,44.42,6.54,20997.51,1327.94,78.66,Basil,optimal
23.23,51.3,6.26,49227.9,976.92,58.66,Basil,optimal
24.26,45.39,6.75,20881.1,764.67,46.33,Basil,optimal
18.82,54.49,5.99,42575.4,641.76,41.46,Basil,warning
20.18,55.79,5.48,22195.7,816.9,77.77,Basil,warning
30.07,56.73,6.14,43004.16,629.92,60.11,Basil,optimal
34.53,50.04,6.08,32837.9,922.06,69.85,Basil,optimal
26.02,63.25,7.5,32690.38,1132.97,68.11,Basil,optimal
29.12,63.62,6.08,51110.95,671.37,61.72,Basil,optimal
21.66,66.44,7.44,50403.13,1480.39,80.02,Basil,warning
26.55,43.68,7.01,38008.03,824.82,47.47,Basil,optimal
19.73,61.39,6.66,35642.71,792.11,59.95,Basil,warning
32.15,55.99,5.72,30583.22,546.17,44.91,Basil,optimal
34.13,43.36,6.81,31845.36,1423.79,64.41,Basil,optimal
28.96,53.87,7.25,26866.7,703.39,77.41,Basil,optimal
32.47,63.23,5.73,55839.19,577.73,71.18,Basil,optimal
28.56,44.19,6.6,35051.12,425.79,47.56,Basil,optimal
29.48,62.8,5.57,40732.22,447.77,74.84,Basil,optimal
31.0,43.21,6.24,50279.1,676.87,50.7,Basil,optimal
30.41,62.43,6.57,30298.94,1464.55,60.57,Basil,optimal
25.1,57.95,6.98,31297.07,1325.18,77.35,Basil,optimal
33.87,59.28,7.11,53752.59,1294.06,47.79,Basil,optimal
20.14,60.69,6.87,29091.12,638.02,62.52,Basil,optimal
32.44,48.79,7.38,54419.11,697.5,73.39,Basil,optimal
36.18,47.3,6.69,52450.56,733.86,43.73,Basil,warning
23.42,49.94,5.48,21896.78,1519.74,44.55,Basil,warning
21.71,58.5,7.07,27118.72,473.48,46.23,Basil,optimal
26.48,66.95,6.6,29165.12,407.15,46.39,Basil,optimal
30.4,47.24,6.66,43155.73,589.07,53.38,Basil,optimal
24.39,67.6,7.43,46891.67,1242.18,74.98,Basil,optimal
31.46,45.1,5.7,35002.64,865.33,64.4,Basil,optimal
27.99,55.57,6.88,51889.82,879.17,64.6,Basil,optimal
27.32,68.61,7.4,42245.06,1260.62,74.12,Basil,optimal
22.64,74.63,7.31,51969.71,1026.27,48.96,Basil,warning
26.98,63.53,6.35,60052.39,638.27,75.42,Basil,warning
23.35,63.96,6.78,53772.47,1099.57,74.94,Basil,optimal
25.53,67.18,6.06,52022.24,643.64,47.81,Basil,optimal
19.73,63.19,6.52,33408.96,1454.82,42.91,Basil,warning
29.48,52.01,5.48,45542.7,776.81,59.0,Basil,warning
24.83,42.5,6.33,21342.49,588.27,69.46,Basil,optimal
31.44,37.15,7.41,20984.66,1471.26,62.07,Basil,warning
22.26,61.49,5.68,39039.3,1148.76,65.51,Basil,optimal
33.82,50.32,5.57,34299.73,538.58,77.46,Basil,optimal
35.31,54.01,7.16,47270.44,988.35,69.96,Basil,warning
35.85,58.13,7.16,35332.77,669.42,60.96,Basil,warning
22.21,44.34,6.98,27295.91,1210.02,76.43,Basil,optimal
25.36,70.59,7.05,43881.08,725.54,39.21,Basil,warning
25.65,69.42,7.34,59060.31,1287.11,73.73,Basil,optimal
21.1,70.44,6.5,29826.75,407.16,58.14,Basil,warning
35.04,66.59,6.93,49365.69,486.35,48.58,Basil,warning
29.0,61.25,6.67,25269.97,1337.02,43.7,Basil,optimal
25.42,68.93,7.71,26554.34,628.98,68.27,Basil,warning
31.21,56.1,6.13,31350.63,470.27,42.07,Basil,optimal
21.21,64.27,6.06,42275.28,563.18,72.95,Basil,optimal
26.31,67.03,6.96,52239.57,413.81,67.45,Basil,optimal
33.63,40.79,6.63,27070.16,635.52,74.16,Basil,optimal
27.16,46.11,7.1,56513.58,1142.51,77.48,Basil,optimal
24.52,51.64,5.53,22838.2,835.02,65.29,Basil,optimal
32.07,44.22,6.92,41166.85,1289.49,68.64,Basil,optimal
27.78,46.99,7.36,25619.46,695.57,64.23,Basil,optimal
26.19,44.2,6.95,24424.24,562.56,50.2,Basil,optimal
21.08,74.13,7.67,48951.23,1300.82,75.52,Basil,warning
26.55,62.38,7.44,21587.54,1273.51,42.77,Basil,optimal
30.19,60.36,7.38,36023.09,1351.41,78.58,Basil,optimal
22.48,66.09,6.35,37312.79,1337.1,62.58,Basil,optimal
27.21,41.56,6.36,49278.04,1116.12,71.8,Basil,optimal
31.4,48.32,7.5,20792.63,496.39,81.22,Basil,warning
31.66,56.45,7.39,45231.08,625.53,57.75,Basil,optimal
21.51,43.25,6.26,52782.91,1199.2,44.21,Basil,optimal
28.82,63.02,6.16,22244.26,573.07,52.73,Basil,optimal
17.28,43.7,6.24,39862.57,440.74,69.96,Basil,warning
28.3,64.81,6.27,30478.42,771.77,60.82,Basil,optimal
25.88,46.84,7.12,23709.35,925.23,72.16,Basil,optimal
34.47,64.47,5.71,38737.7,1039.7,53.99,Basil,optimal
23.78,48.21,5.78,51458.75,899.95,77.4,Basil,optimal
23.52,56.44,6.31,42998.35,959.6,63.71,Basil,optimal
25.69,64.1,7.59,51325.21,1484.78,46.6,Basil,warning
23.01,59.14,5.86,28823.18,443.1,76.32,Basil,optimal
22.49,49.87,5.19,41069.92,1307.96,59.68,Basil,warning
37.01,42.26,5.56,43560.27,1254.92,39.19,Basil,warning
22.65,46.73,6.47,44783.55,998.49,47.47,Basil,optimal
32.21,62.02,6.94,35604.11,730.27,70.74,Basil,optimal
22.55,42.41,7.26,57741.28,1425.56,62.63,Basil,optimal
25.22,57.36,6.04,43216.85,1397.49,59.17,Basil,optimal
30.02,58.63,7.52,38930.3,1182.62,59.03,Basil,warning
25.62,67.68,7.06,29572.98,854.65,37.82,Basil,warning
19.32,44.13,7.19,23603.72,1432.7,50.38,Basil,warning
33.52,66.23,6.43,40167.02,746.91,76.28,Basil,optimal
29.02,65.67,7.42,57521.19,759.5,44.89,Basil,optimal
30.21,67.88,6.08,58647.84,1418.21,65.92,Basil,optimal
23.09,67.22,5.58,41308.74,391.72,46.32,Basil,warning
26.78,36.73,5.79,28531.74,451.58,62.49,Basil,warning
31.15,39.45,6.22,41449.06,913.24,59.82,Basil,warning
20.64,43.31,7.24,27058.67,1299.24,46.91,Basil,optimal
29.24,60.16,7.37,26723.92,695.57,71.53,Basil,optimal
28.57,55.32,5.49,42527.0,915.39,53.15,Basil,warning
28.25,58.23,6.62,46723.2,689.58,75.67,Basil,optimal
20.77,47.23,5.86,58322.74,729.83,79.59,Basil,optimal
27.16,57.91,6.18,48628.48,1362.92,63.14,Basil,optimal
32.39,50.68,6.76,31655.94,584.59,48.29,Basil,optimal
27.47,69.35,6.42,24345.79,885.06,43.09,Basil,optimal
24.82,67.96,7.23,41204.08,639.77,44.82,Basil,optimal
36.14,56.92,6.0,37939.12,1072.72,67.46,Basil,warning
19.52,63.69,6.73,34114.16,1146.33,44.5,Basil,warning
33.73,38.91,6.09,50690.05,1432.6,51.0,Basil,warning
21.39,45.52,7.1,40309.22,1347.23,44.23,Basil,optimal
28.39,62.67,7.1,42197.99,652.48,77.67,Basil,optimal
31.16,68.87,6.98,58264.85,1024.62,42.83,Basil,optimal
25.71,60.59,7.65,53528.38,801.17,41.48,Basil,warning
24.63,39.11,7.17,31917.89,1174.03,58.63,Basil,warning
23.76,52.43,6.57,52094.13,1163.16,52.24,Basil,optimal
33.42,61.44,6.1,51833.8,822.69,40.15,Basil,optimal
32.45,58.03,5.87,56854.24,677.48,79.46,Basil,optimal
20.61,58.18,5.67,23901.36,1449.42,76.28,Basil,optimal
34.97,61.42,6.76,46465.77,996.15,73.03,Basil,optimal
31.05,55.56,5.89,46816.65,966.59,72.66,Basil,optimal
28.45,53.44,6.55,59466.27,1030.89,76.19,Basil,optimal
32.61,64.06,6.75,41339.12,1404.02,48.18,Basil,optimal
32.12,47.66,5.42,35669.36,991.93,45.64,Basil,warning
30.29,64.82,7.39,33067.38,971.77,46.36,Basil,optimal
27.97,63.94,6.34,21764.26,729.32,72.16,Basil,optimal
36.88,40.76,6.37,57514.33,527.86,40.74,Basil,warning
30.04,58.4,7.13,30509.3,833.23,60.48,Basil,optimal
31.29,51.28,6.1,41493.53,387.49,74.38,Basil,warning
28.81,41.3,5.74,27293.07,425.27,51.98,Basil,optimal
34.28,40.29,7.21,28091.53,1451.31,49.64,Basil,optimal
33.35,69.69,7.1,25100.29,1141.63,70.19,Basil,optimal
32.73,56.06,7.39,27601.81,1384.93,46.51,Basil,optimal
29.08,55.34,6.03,30894.26,812.65,37.63,Basil,warning
21.03,72.75,6.76,37830.03,404.65,64.87,Basil,warning
28.75,63.48,6.18,20225.14,1069.07,70.55,Basil,optimal
22.63,64.75,6.32,53135.83,886.17,43.18,Basil,optimal
29.74,58.97,6.35,22640.37,1204.98,61.19,Basil,optimal
